sys.exec.out.time {s},crewModule.dyn.position[0] {m},crewModule.dyn.position[1] {m},crewModule.dyn.position[2] {m},crewModule.dyn.center_of_buoyancy[0] {1},crewModule.dyn.center_of_buoyancy[1] {1},crewModule.dyn.center_of_buoyancy[2] {1},crewModule.dyn.R[0][0] {--},crewModule.dyn.R[0][1] {--},crewModule.dyn.R[0][2] {--},crewModule.dyn.R[1][0] {--},crewModule.dyn.R[1][1] {--},crewModule.dyn.R[1][2] {--},crewModule.dyn.R[2][0] {--},crewModule.dyn.R[2][1] {--},crewModule.dyn.R[2][2] {--}
24.3,0,0,0.250886996,-0.000953376,0.012106569,-0.218201353,  0.9999992802242079,0.001143833,-0.000362213,-0.00114523,  0.9999918086969106,-0.003882137,0.000357769,0.003882549,  0.9999923988785822
24.4,0,0,  0.2569451119696295,0.0006032,0.096643063,-0.214543405,  0.9999992604946613,0.00113603,-0.000434102,-0.001145978,  0.9997197195011256,-0.023646758,0.000407117,0.023647238,  0.9997202820693509
24.5,0,0,  0.2473805125912922,-0.000657117,0.160717571,-0.225836733,  0.9999992361851844,0.001128896,-0.000503214,-0.001147625,  0.9992417197833033,-0.038918741,0.000458897,0.038919289,  0.9992422520969153
24.6,0,0,0.222389272,0.001401257,  0.1941068622315161,-0.25329647,  0.9999992052447871,0.001124435,-0.000570225,-0.001150132,  0.9988815660427313,-0.047268321,0.000516437,0.04726894,0.998882065
24.7,0,0,  0.1824018679207958,0.000722618,  0.1394446164963377,-0.234893017,  0.9999991915059324,0.001124285,-0.000594114,-0.001151262,0.998868307,-0.047547661,0.000539984,0.047548307,  0.9988687936693874
24.8,0,0,  0.1424795637775317,0.001074047,  0.1157802333987419,-0.273190019,  0.9999991945406653,0.001128485,-0.000580895,-0.001151051,  0.9991814676065166,-0.040435997,0.000534789,0.040436633,  0.9991819617514812
24.9,0,0,  0.1099535593690489,0.000680834,0.080781927,-0.30416839,0.999999202,0.00113579,-0.000553313,-0.001150587,  0.9996205966738635,-0.02751979,0.000521847,0.027520405,  0.9996211057150307
25,0,0,0.091762925,-0.00023168,0.023562725,-0.264681752,  0.9999992102876646,0.00114463,-0.00051889,-0.001150271,  0.9999387915449116,-0.011004092,0.000506263,0.01100468,  0.9999393185149531
25.1,0,0,  0.1017075765347391,-0.000925831,-0.018290299,-0.31020742,  0.9999992078664127,0.001153455,-0.000503794,-0.001150197,  0.9999787304590464,0.006419944,0.000511189,-0.006419359,  0.9999792650419485
25.2,0,0,  0.1253046906001221,0.000464972,-0.064145485,-0.288027636,  0.9999991906987671,0.001161619,-0.000518886,-0.001149723,  0.9997491615916393,0.022367209,0.000544738,-0.022366594,  0.9997496880325374
25.3,0,0,  0.1550128862270115,-0.00041318,-0.101508109,-0.25979307,  0.9999991781918705,0.001167965,-0.000528652,-0.001149011,  0.9994028164921811,0.034535347,0.000568673,-0.034534711,  0.9994033371793721
25.4,0,0,  0.1906183957865514,0.000743955,-0.121213061,-0.225377424,  0.9999991558451565,0.001171544,-0.000561954,-0.001147434,  0.9991527078222703,0.041140611,0.000609676,-0.041139931,  0.9991532086515658
25.5,0,0,  0.2245300938986127,0.001705142,-0.170894544,-0.253217154,  0.9999991435012632,0.001171501,-0.000583593,-0.001146522,  0.9991541168567062,0.041106402,0.000631256,-0.041105697,  0.9991546042341259
25.6,0,0,  0.2421324567096513,-0.000236035,-0.143023866,-0.230598374,  0.9999991530962886,0.001167467,-0.000575176,-0.001147134,  0.9994155246773342,0.034165672,0.000614727,-0.034164983,  0.9994160175091438
25.7,0,0,  0.2437990065153921,0.000905987,-0.090388655,-0.227252543,  0.9999991664014996,0.001160262,-0.000566559,-0.001147731,  0.9997652239153438,0.021637462,0.000591531,-0.021636794,  0.9997657221811382
25.8,0,0,  0.2298993015676718,-0.000640355,-0.025692629,-0.239366332,0.999999189,0.001151482,-0.00054423,-0.001148305,  0.9999825014144268,0.005803297,0.000550903,-0.005802668,  0.9999830126321113
25.9,0,0,  0.2010027374375386,0.000850451,0.041632867,-0.268593226,  0.9999992032036079,0.001142665,-0.000536572,-0.00114829,  0.9999431173058909,-0.010603942,0.000524425,0.010604549,  0.9999436326660545
26,0,0,  0.1647460969021119,-0.000577975,0.070471669,-0.245226037,  0.9999992107421931,0.001134963,-0.000538863,-0.001148072,  0.9996871854289545,-0.024984259,0.000510338,0.024984858,  0.9996876994386773
26.1,0,0,  0.1358711933272118,-0.000702334,  0.1001549266680454,-0.27881448,  0.9999992069044397,0.001129286,-0.000557586,-0.001148274,  0.9993755491814419,-0.035315622,0.000517357,0.035316234,  0.9993760533117624
26.2,0,0,  0.1141931629815038,0.000495868,  0.1149793388429771,-0.30133071,  0.9999991925409469,0.001126509,-0.000588129,-0.001149235,  0.9991914307245559,-0.040189103,0.00054238,0.040189747,  0.9991919185427192
26.3,0,0,0.099477986,-0.000584795,0.082155143,-0.262555618,  0.9999991857655143,0.001127198,-0.000598242,-0.00114969,  0.9992373097757177,-0.039031743,0.000553789,0.039032399,  0.9992377920906862
26.4,0,0,  0.1020842362437651,0.00023726,0.095760264,-0.308856417,  0.9999991791339656,0.001131109,-0.000601933,-0.001150071,  0.9994712763470115,-0.03249377,0.000564861,0.032494436,  0.9994717567716075
26.5,0,0,  0.1147768428260195,-0.000103348,0.062350145,-0.29845285,  0.9999991866024353,0.001137704,-0.000576562,-0.001149773,  0.9997706973944875,-0.021382952,0.000552103,0.021383598,  0.9997711922847703
26.6,0,0,  0.1338176556690317,-0.000535917,0.018839534,-0.278296791,  0.9999992018024898,0.001145485,-0.000533159,-0.001149388,  0.9999721134879346,-0.007379102,0.000524692,0.007379709,  0.9999726319197078
26.7,0,0,  0.1593001861288873,-0.000617856,-0.019338894,-0.252796416,  0.9999992075174664,0.00115307,-0.000505365,-0.001149374,  0.9999730254181334,0.007254473,0.000513717,-0.007253886,  0.9999735582650242
26.8,0,0,  0.1911125242406519,0.000299649,-0.057904526,-0.222027409,  0.9999992029339837,0.001159666,-0.000499306,-0.00114923,  0.9997909027243524,0.020416417,0.000522877,-0.020415827,  0.9997914385482124
26.9,0,0,  0.2214015700762088,0.000222746,-0.124187631,-0.254617775,  0.9999992031308141,0.001164419,-0.000487716,-0.001149238,  0.9995477913511892,0.030048162,0.000522484,-0.030047578,  0.9995483330360551
27,0,0,  0.2355145263387307,-0.00065548,-0.142763503,-0.237208032,  0.9999992101141475,0.001166492,-0.000468047,-0.001149724,  0.9994090523704144,0.034354391,0.000507845,-0.034353826,  0.9994096040939426
27.1,0,0,  0.2337803794799874,0.000628848,-0.13805843,-0.238822545,  0.9999992119391868,0.00116574,-0.000466017,-0.001149854,  0.9994630270348898,0.032746533,0.000503941,-0.032745971,  0.9994635798276228
27.2,0,0,  0.2165740064997398,-0.000603675,-0.106102362,-0.254948451,  0.9999992136052702,0.001162438,-0.000470666,-0.001149986,  0.9996704525441038,0.025644957,0.000500322,-0.025644396,  0.9996710031950262
27.3,0,0,0.184158155,4.12668936345941e-05,-0.041555762,-0.228550834,  0.9999992126777502,0.001157045,-0.000485686,-0.001149906,  0.9998949366633864,0.014449683,0.000502354,-0.014449114,  0.9998954799170043
27.4,0,0,  0.1517283694067735,-0.000811922,-0.005498458,-0.260115009,  0.9999992135564524,0.001150607,-0.000498989,-0.001149949,  0.9999984709698937,0.001317451,0.000500504,-0.001316876,  0.9999990076664469
27.5,0,0,  0.1269195824985942,3.093740332064831e-05,0.033329896,-0.285525328,  0.9999991984551111,0.001143883,-0.00054279,-0.001150148,  0.9999310444222484,-0.011686897,0.000529384,0.011687512,  0.9999315585678167
27.6,0,0,  0.1093444480594655,0.001135894,0.063816605,-0.303932426,  0.9999991708578504,0.001137608,-0.000603433,-0.001150985,  0.9997427536565522,-0.022651749,0.000577509,0.022652425,  0.9997432340983888
27.7,0,0,0.098707238,0.000240199,0.063635584,-0.262931893,  0.9999991588506159,0.001133055,-0.000631256,-0.001151479,  0.9995494608648787,-0.029992489,0.000596988,0.02999319,  0.9995499247836224
27.8,0,0,  0.1054905419041272,-0.000103135,0.097060644,-0.305521374,  0.9999991592283924,0.001131204,-0.000633972,-0.001151458,  0.9994575064947243,-0.032914539,0.000596395,0.032915241,  0.9994579687138224
27.9,0,0,0.122349778,0.00057726,0.08850634,-0.292105123,  0.9999991608945292,0.00113249,-0.000629028,-0.001151381,  0.9995221033822403,-0.030890762,0.000593744,0.03089146,  0.9995225686061234
28,0,0,  0.1455661052638384,-0.000103167,0.069565666,-0.268018813,0.999999171,0.00113658,-0.00060486,-0.00115094,  0.9997041584769926,-0.024295491,0.000577067,0.024296167,  0.9997046380230912
28.1,0,0,  0.1749173985322158,0.000247525,0.040820957,-0.237818059,  0.9999991879166179,0.001142453,-0.000564772,-0.0011504,0.999897421,-0.014276681,0.000548404,0.01427732,  0.9998979234896915
28.2,0,0,  0.2103087132771409,-0.001122422,0.009162099,-0.258822289,  0.9999992100872175,0.001148803,-0.000509978,-0.001150059,  0.9999962895918839,-0.002469447,0.000507139,0.002470031,  0.9999968208725034
28.3,0,0,  0.2370579674477274,0.000444735,-0.038051014,-0.232353186,  0.9999992180833343,0.001154605,-0.000480333,-0.001150082,  0.9999559855209588,0.009311516,0.000491063,-0.009310956,0.999956532
28.4,0,0,  0.2479099745972048,0.000577049,-0.077560656,-0.222698692,  0.9999992259038475,0.001159236,-0.000452067,-0.001150335,  0.9998147272401836,0.019214264,0.000474257,-0.019213729,  0.9998152867968246
28.5,0,0,  0.2429917892194643,-0.000472379,-0.105786642,-0.228523278,  0.9999992419077861,0.001162045,-0.00040723,-0.001151205,  0.9996696224462845,0.025677241,0.000436933,-0.025676752,  0.9996702023557995
28.6,0,0,  0.2225961813659298,1.401647474363798e-16,-0.116028834,-0.249411806,  0.9999992591940288,0.001162824,-0.000359793,-0.001152432,  0.9996170084332312,0.027649744,0.000391807,-0.027649309,  0.9996176079857514
28.7,0,0,  0.1870969092940083,-0.00092908,-0.071931455,-0.226654077,  0.9999992747062747,0.001161908,-0.000317105,-0.001153661,  0.9996898657333896,0.024876523,0.000345911,-0.02487614,  0.9996904811120738
28.8,0,0,0.151540032,-0.00068203,-0.050945541,-0.2615427,  0.9999992797946344,0.001159868,-0.000308408,-0.00115403,  0.9998318662300361,0.018300478,0.000329582,-0.018300109,  0.9998324846687929
28.9,0,0,  0.1233132181860336,-0.000514986,-0.026243691,-0.288851768,  0.9999992716612067,0.001156948,-0.000343727,-0.001153726,  0.9999567222423201,0.009231607,0.000354392,-0.009231203,  0.9999573287358404
29,0,0,  0.1025407605740578,-0.000277578,0.00062712,-0.309260538,  0.9999992440983003,0.001153073,-0.000426878,-0.001153473,0.999998895,-0.00093775,0.000425797,0.000938241,  0.9999994692000927
29.1,0,0,0.096226841,4.288164665501406e-05,0.021269297,-0.260224734,  0.9999991871515456,0.001148317,-0.000554133,-0.001154222,  0.9999412766883262,-0.010775479,0.000541727,0.01077611,  0.9999417893006751
29.2,0,0,  0.1107977037414081,0.000837123,0.052645721,-0.305813516,  0.9999991060116906,0.001143258,-0.000693495,-0.001156157,  0.9998208412249383,-0.018893087,0.000671772,0.018893872,  0.9998212691832324
29.3,0,0,  0.1316420314227061,0.000722543,0.068507432,-0.281957872,0.999999041,0.001139466,-0.000787456,-0.001158051,  0.9997108476000589,-0.024018329,0.000759861,0.024019217,  0.9997112082017269
29.4,0,0,  0.1586203433198358,0.0003924,0.072377117,-0.254962525,0.999999,0.001138295,-0.00083873,-0.001159291,  0.9996748461984014,-0.02547269,0.000809462,0.025473637,  0.9996751665460598
29.5,0,0,  0.1916121054392152,0.001341451,0.06627799,-0.221860913,  0.9999989793264109,0.001140275,-0.000860883,-0.001159907,  0.9997311023425781,-0.023159828,0.000834243,0.023160803,  0.9997314045567324
29.6,0,0,  0.2230586395557368,-0.000104946,0.070431589,-0.251166633,  0.9999990024798876,0.001145197,-0.000826779,-0.00115939,  0.9998483642645429,-0.017375393,0.000806756,0.017376335,  0.9998486946250325
29.7,0,0,  0.2382886311058366,0.001518126,0.035819919,-0.231163042,  0.9999990509371706,0.00115193,-0.000755766,-0.001158598,  0.9999598778392867,-0.008882588,0.000745503,0.008883455,  0.9999602634387149
29.8,0,0,  0.2378432953587805,0.000691725,-0.005442443,-0.23106713,  0.9999991227118422,0.001158712,-0.000641842,-0.001158192,  0.9999990005243038,0.00081089,0.000642781,-0.000810146,  0.9999994652479682
29.9,0,0,  0.2221829274471424,0.00086252,-0.040786722,-0.247408645,  0.9999991831044446,0.001164097,-0.000527891,-0.001158743,  0.9999490155329689,0.010031134,0.000539541,-0.010030514,  0.9999495475685702
30,0,0,  0.1915361819030086,-8.27E-05,-0.04870311,-0.221508135,  0.9999992327998393,0.001167549,-0.000413797,-0.001160199,  0.9998489982253569,0.01733882,0.000433979,-0.017338327,  0.9998495857307138
30.1,0,0,  0.1607603262826239,-0.000124044,-0.062786851,-0.252486052,  0.9999992716504765,0.001169195,-0.000299469,-0.001162378,  0.9997609906191869,0.021831411,0.000324923,-0.021831047,  0.9997616214902084
30.2,0,0,  0.1371635349297548,-0.000692006,-0.066184673,-0.276160915,  0.9999992965096446,0.001169507,-0.000198076,-0.001164646,  0.9997352432064401,0.022980146,0.000224899,-0.022979899,  0.9997359019635078
30.3,0,0,  0.1206153086879061,-0.000651095,-0.059415048,-0.292542109,  0.9999993060793027,0.001169142,-0.000144733,-0.001165896,  0.9997851223716505,0.020696613,0.000168899,-0.020696429,  0.9997857916980835
30.4,0,0,  0.1109148031911721,-0.000867142,-0.044647466,-0.301802471,  0.9999993072444082,0.001168405,-0.000142619,-0.001166064,  0.9998801714948092,0.015436416,0.000160638,-0.015436239,0.999880841
30.5,0,0,  0.1080287604591592,-0.001349403,-0.022414504,-0.30407264,  0.9999993000492737,0.001167189,-0.000193834,-0.001165595,  0.9999670934237201,0.008028291,0.000203198,-0.00802806,  0.9999677539651188
30.6,0,0,  0.1120604636612417,-0.001151197,-0.001151197,-0.299830585,  0.9999992721365829,0.001165107,-0.000313453,-0.001165226,  0.9999992486182737,-0.000380804,0.000313009,0.000381169,  0.9999998783678158
30.7,0,0,0.123020981,0.000144315,0.022265746,-0.289139315,  0.9999992099081936,0.001161883,-0.000479804,-0.001165953,  0.9999625700802108,-0.008573155,0.000469825,0.008573708,  0.9999631347191593
30.8,0,0,  0.1405613056246399,0.000659998,0.04333299,-0.272249535,  0.9999991199352608,0.001158094,-0.000647262,-0.001167884,  0.9998817204221523,-0.015335619,0.000629425,0.015336362,  0.9998821929807542
30.9,0,0,  0.1643380424790965,0.000847282,0.055858648,-0.248803233,  0.9999990111381533,0.001154987,-0.000802327,-0.001170549,0.999805739,-0.019675219,0.000779447,0.019676139,0.999806102
31,0,0,  0.1940946277117155,0.000733623,0.059836743,-0.219123038,  0.9999989058117796,0.001153836,-0.000925763,-0.00117306,  0.9997779338153565,-0.021040603,0.00090128,0.021041666,  0.9997781933890912
31.1,0,0,  0.2222948173270199,0.002834646,0.077204724,-0.252068496,  0.9999988398456853,0.001155682,-0.000992323,-0.001174482,  0.9998157780269613,-0.019158043,0.00097,0.019159186,  0.9998159754142681
31.2,0,0,  0.2342920405379964,0.003181461,0.057960199,-0.235734736,  0.9999988535143086,0.001160601,-0.000972612,-0.001174281,  0.9998987037576054,-0.014184614,0.000956051,0.01418574,  0.9998989202603471
31.3,0,0,  0.2305627634794451,0.000719801,0.026475592,-0.238926315,  0.9999989453365323,0.001167226,-0.00086424,-0.001173258,  0.9999747204771469,-0.007012979,0.000856032,0.007013985,0.999975035
31.4,0,0,  0.2115744972997702,0.000469974,-0.006579634,-0.257353114,  0.9999990568245666,0.001173597,-0.000713456,-0.001172839,  0.9999987490755735,0.00106127,0.000714701,-0.001060433,  0.9999991823421673
31.5,0,0,  0.1852280727652073,5.150922015039245e-05,-0.024106315,-0.223216354,  0.9999991480750011,0.001178487,-0.000561265,-0.001173554,0.999961381,0.008709689,0.000571508,-0.008709023,  0.9999619124254364
31.6,0,0,0.166260278,-0.000144389,-0.042367987,-0.246452363,  0.9999992153334006,0.00118151,-0.000416372,-0.001175194,  0.9998889475695447,0.01485636,0.000433879,-0.01485586,  0.9998895514939304
31.7,0,0,  0.1543278316645703,-0.000785286,-0.051973548,-0.258746007,  0.9999992581426351,0.001182859,-0.000290791,-0.001177235,  0.9998257213776742,0.01863172,0.00031278,-0.018631364,  0.9998263721522667
31.8,0,0,  0.1491659674383255,0.00019622,-0.055323763,-0.263891731,0.99999928,0.001183117,-0.000201023,-0.00117895,  0.9998072900226858,0.019595737,0.000224169,-0.019595486,  0.9998079649087553
31.9,0,0,  0.1506564840942378,-0.000919897,-0.050149871,-0.2623203,0.999999292,0.00118283,-0.000127346,-0.001180392,  0.9998427738020906,0.017692777,0.000148254,-0.017692614,  0.9998434624633165
32,0,0,  0.1586448968084399,-0.001278878,-0.037809406,-0.25388638,  0.9999992959017703,0.001182345,-0.000101274,-0.001180898,  0.9999114153495113,0.013257712,0.00011694,-0.013257583,  0.9999121075425897
32.1,0,0,  0.1731767970791028,-0.001812005,-0.019231957,-0.238911348,  0.9999992913418575,0.001181606,-0.000145336,-0.00118056,  0.9999748044023006,0.006999774,0.000153603,-0.006999598,  0.9999754907189806
32.2,0,0,  0.1943147072079241,-0.002261513,-0.001870888,-0.217512842,  0.9999992666284281,0.00118017,-0.000271922,-0.001180197,  0.9999992985446933,-0.000100222,0.000271803,0.000100543,  0.9999999580070831
32.3,0,0,0.214567826,-0.001190476,0.027119309,-0.258685918,0.999999194,0.001177604,-0.00047386,-0.001180917,  0.9999744328575492,-0.007052593,0.000465543,0.007053147,  0.9999750178835498
32.4,0,0,  0.2190782627972232,0.000301165,0.052284929,-0.250790355,  0.9999990792770415,0.001174337,-0.000679984,-0.001182893,  0.9999183588454533,-0.012723066,0.000664988,0.012723859,  0.9999188273126065
32.5,0,0,  0.2080868190789353,0.001245738,0.065722528,-0.262121944,  0.9999989623607746,0.00117175,-0.000838021,-0.001185129,0.999868926,-0.016147036,0.000818991,0.016148012,  0.9998692769312514
32.6,0,0,  0.1892345242498256,-3.10E-05,0.048285478,-0.220087851,0.999998868,0.001171078,-0.000944455,-0.001186896,  0.9998560580638538,-0.016924965,0.000924499,0.016926067,  0.9998563164644997
32.7,0,0,0.177333885,0.001454208,0.043347772,-0.235540532,0.999998801,0.001172791,-0.001011676,-0.001188035,  0.9998837403085251,-0.015201791,0.00099373,0.015202974,  0.9998839343008917
32.8,0,0,  0.1723571717890067,0.001866749,0.032497937,-0.24010399,  0.9999988152649071,0.00117674,-0.000992347,-0.00118787,  0.9999355481301337,-0.011291083,0.000978996,0.011292248,  0.9999357612856222
32.9,0,0,  0.1742137011550258,0.000957184,0.016148621,-0.237822503,  0.9999989099422532,0.001181863,-0.00088505,-0.001187021,  0.9999821811995291,-0.005850493,0.00087812,0.005851537,  0.9999824940580887
33,0,0,  0.1829349792621745,0.000596156,-0.002415459,-0.228884344,  0.9999990200704993,0.001186802,-0.000742535,-0.001186633,  0.9999992698913172,0.000228296,0.000742806,-0.000227414,  0.9999996982612804
33.1,0,0,  0.1985243353777497,-0.000329218,-0.017757202,-0.21347812,  0.9999991062076846,0.001190708,-0.000608111,-0.00118702,  0.9999811214695055,0.006028904,0.000615278,-0.006028177,  0.9999816410883269
33.2,0,0,  0.2132919373436168,0.000235417,-0.043826838,-0.259978717,  0.9999991671262999,0.001193301,-0.000491711,-0.001187968,  0.9999419733285289,0.010706947,0.000504459,-0.010706354,  0.9999425581057515
33.3,0,0,0.212364287,-0.000261814,-0.054706113,-0.257490102,  0.9999992166931269,0.001194512,-0.000373837,-0.001189371,  0.9999086741269432,0.013462125,0.000389884,-0.01346167,0.999909312
33.4,0,0,  0.1960350385066754,-0.001113747,-0.039775188,-0.216633483,  0.9999992457868603,0.001194673,-0.000284926,-0.001190596,  0.9999026215411088,0.013904313,0.00030151,-0.013903963,0.99990329
33.5,0,0,  0.1794048603562982,-0.001216871,-0.036351449,-0.233059286,  0.9999992562567274,0.001194229,-0.000247596,-0.001191118,  0.9999247925338898,0.012206167,0.000262154,-0.012205863,  0.9999254713131721
33.6,0,0,0.169873453,-0.000926975,-0.02407045,-0.242221221,  0.9999992532111434,0.001193355,-0.000263594,-0.001191006,  0.9999611293234292,0.008736209,0.000274009,-0.008735888,  0.9999618038563092
33.7,0,0,  0.1674035073992692,-0.001038881,-0.011818556,-0.244354652,  0.9999992337927152,0.001191983,-0.000334051,-0.001190609,  0.9999909521889844,0.00408387,0.000338916,-0.004083469,  0.9999916051742846
33.8,0,0,  0.1719676991702868,-0.000452349,0.001058908,-0.239848733,  0.9999991860031383,0.001189956,-0.000460432,-0.001190447,0.999998721,-0.001068238,0.00045916,0.001068785,  0.9999993234353723
33.9,0,0,  0.1834583454470642,-0.000329388,0.016428204,-0.228610686,  0.9999990985047382,0.001187294,-0.000627155,-0.001191045,0.999981199,-0.006015264,0.000620001,0.006016006,  0.9999817114681695
34,0,0,  0.2015855292633306,0.001046025,0.039500523,-0.268087328,  0.9999989751410793,0.001184432,-0.000804262,-0.001192436,  0.9999490288275804,-0.010025859,0.000792346,0.010026807,  0.9999494163803917
34.1,0,0,  0.2112981841386346,0.001505236,0.051557592,-0.258593555,  0.9999988756775621,0.001182417,-0.000922243,-0.001193726,  0.9999229017351163,-0.012359838,0.000907558,0.012360925,  0.9999231889820517
34.2,0,0,  0.2053726203209632,0.00161058,0.052114705,-0.264478402,0.999998845,0.001182233,-0.000955115,-0.001194135,  0.9999204302517936,-0.012558153,0.000940192,0.012559279,  0.9999206871292983
34.3,0,0,  0.1915622506801643,0.002072806,0.029741157,-0.217120335,  0.9999988928361286,0.001183949,-0.000901438,-0.001193548,0.999941796,-0.010722903,0.000888691,0.010723967,  0.9999421017077599
34.4,0,0,  0.1847750335686384,0.000494641,0.018332646,-0.227364534,  0.9999990010734435,0.001186729,-0.000767806,-0.001192374,  0.9999719605448018,-0.007392995,0.000759011,0.007393903,  0.9999723766711912
34.5,0,0,  0.1849746007019086,-0.000647615,0.006805099,-0.226843359,  0.9999991039655975,0.001189647,-0.000613847,-0.001191584,  0.9999942833227903,-0.003164403,0.000610078,0.003165132,  0.9999948048580619
34.6,0,0,  0.1921725879816726,-0.000904605,-0.005252878,-0.219677694,  0.9999991757213827,0.00119209,-0.000476948,-0.001191457,  0.9999984143110068,0.001323558,0.000478525,-0.001322988,  0.9999990103575558
34.7,0,0,  0.2062551929694525,-0.001266815,-0.022750424,-0.262920668,  0.9999992138872611,0.001193837,-0.000383378,-0.001191736,0.999984529,0.005433437,0.000389859,-0.005432976,  0.9999851652805999
34.8,0,0,  0.2121852871848381,-0.000627779,-0.034763275,-0.257155463,  0.9999992248160964,0.001194967,-0.000349889,-0.001191934,0.999962796,0.008543123,0.000360085,-0.008542699,  0.9999634456447458
34.9,0,0,0.202678255,-0.000483534,-0.041087297,-0.266797576,  0.9999992225534378,0.00119553,-0.000354402,-0.00119187,  0.9999477338749715,0.010154258,0.000366523,-0.010153828,  0.9999483813849868
35,0,0,  0.1855063152983221,-0.000525232,-0.027765191,-0.223177872,  0.9999992115114966,0.001195512,-0.000384352,-0.001191563,  0.9999481216086977,0.01011604,0.000396426,-0.010115574,  0.9999487576894345
35.1,0,0,  0.1755332237595226,-0.000411946,-0.024119464,-0.236575155,  0.9999991923972124,0.001194899,-0.000432921,-0.001191121,  0.9999620934828526,0.008625128,0.00044321,-0.008624605,  0.9999627091805225
35.2,0,0,  0.1726219689856929,-0.000822961,-0.017477626,-0.239357127,  0.9999991591348023,0.001193644,-0.000506896,-0.001190611,  0.9999816331918274,0.005942703,0.00051398,-0.005942095,  0.9999822135079325
35.3,0,0,0.176709517,-0.000246533,-0.008587571,-0.235190296,  0.9999990975470038,0.001191692,-0.000620302,-0.001190153,  0.9999962251974834,0.002476515,0.000623251,-0.002475775,  0.9999967410437851
35.4,0,0,  0.1877588597290632,0.000267297,0.001901922,-0.224136147,  0.9999990176159358,0.001189107,-0.000742153,-0.001190081,  0.9999984303779886,-0.001312612,0.000740591,0.001313494,  0.9999988631286172
35.5,0,0,  0.2056068871859924,0.001202143,0.018803084,-0.263696785,  0.9999989325868986,0.001186233,-0.00085304,-0.001190413,  0.9999872059088994,-0.004916395,0.000847197,0.004917405,0.999987551
35.6,0,0,0.21518593,0.001387798,0.029732914,-0.254186484,  0.9999988719783673,0.001183757,-0.000924534,-0.001190836,  0.9999696830972412,-0.007695115,0.000915396,0.007696207,  0.9999699647705044
35.7,0,0,  0.2091510959030108,0.001700458,0.036729889,-0.260378699,  0.9999988699032197,0.001182383,-0.000928527,-0.001190845,  0.9999572780925445,-0.009166454,0.000917649,0.009167549,  0.9999575560797783
35.8,0,0,  0.1915880294667511,0.000917242,0.024363599,-0.224375353,  0.9999989313116788,0.001182395,-0.000859836,-0.001190209,  0.9999574719766388,-0.009145362,0.000848986,0.009146375,0.999957811
35.9,0,0,  0.1774760435507468,0.000639109,0.020101021,-0.234573587,  0.9999990268857917,0.001183448,-0.000738701,-0.001189187,  0.9999687328995667,-0.007817868,0.000729426,0.007818739,  0.9999691671565358
36,0,0,  0.1704463952263939,-0.000813008,0.014479778,-0.241576376,  0.9999991242862941,0.001184994,-0.000589249,-0.001188203,0.999984307,-0.005474782,0.000582753,0.005475477,0.99998484
36.1,0,0,  0.1704838780356079,-0.000935156,0.005703422,-0.241430378,  0.9999991885470966,0.00118656,-0.00046366,-0.001187706,  0.9999962205344873,-0.002479571,0.000460716,0.002480119,  0.9999968183693541
36.2,0,0,  0.1775465272457968,-0.000380345,-0.003885691,-0.234290389,  0.9999992259279369,0.001187883,-0.000370239,-0.001187622,0.999999046,0.000704672,0.000371076,-0.000704232,  0.9999996831801192
36.3,0,0,  0.1915075208519701,-0.001130757,-0.010649671,-0.220320654,  0.9999992476117565,0.001188861,-0.000302301,-0.001187757,  0.9999927237101462,0.003625156,0.000306608,-0.003624795,  0.9999933834055174
36.4,0,0,  0.2047731978333593,-0.001410843,-0.024376225,-0.26812902,  0.9999992538357604,0.00118951,-0.000278196,-0.001187854,  0.9999820085505503,0.00587976,0.000285185,-0.005879425,  0.9999826753643166
36.5,0,0,  0.2025154815357347,-0.001385983,-0.028948745,-0.266940327,  0.9999992466178337,0.001189852,-0.00030169,-0.001187685,  0.9999742072913179,0.007083372,0.00031011,-0.007083008,  0.9999748670971954
36.6,0,0,  0.1924182431632092,-0.001204695,-0.019388386,-0.216053684,  0.9999992194557487,0.001189865,-0.000381194,-0.001187112,  0.9999737914713813,0.007141928,0.000389682,-0.00714147,  0.9999744234509141
36.7,0,0,  0.1893990284047384,-0.000925831,-0.018290299,-0.222591697,  0.9999991611047563,0.001189432,-0.000512875,-0.001186234,  0.9999801248179762,0.006192158,0.00052023,-0.006191544,  0.9999806968839261
36.8,0,0,  0.1933950861084789,-0.000174825,-0.012464007,-0.218375891,  0.9999990652026296,0.001188328,-0.000676366,-0.00118537,  0.9999898078173647,0.004356508,0.000681536,-0.004355702,  0.9999902816377649
36.9,0,0,  0.2043174780269089,0.000587314,-0.009945184,-0.26474657,  0.9999989398857444,0.001186467,-0.000844111,-0.001184846,  0.9999974597424787,0.001917459,0.000846384,-0.001916456,  0.9999978054117205
37,0,0,  0.2072285936479637,0.001541074,0.001214575,-0.261714679,0.999998829,0.001183955,-0.000970088,-0.001184758,  0.9999989553620644,-0.000828024,0.000969107,0.000829172,  0.9999991866522617
37.1,0,0,  0.1948763410076252,0.001048735,0.008163685,-0.217025387,  0.9999987724362024,0.001181322,-0.001029371,-0.00118487,  0.9999933354632604,-0.003453276,0.001025285,0.003454491,  0.9999935076200521
