sys.exec.out.time {s},dyn.satellite.pos[0] {m},dyn.satellite.pos[1] {m},dyn.satellite.pos[2] {m},dyn.satellite.Rtrans[0][0] {--},dyn.satellite.Rtrans[0][1] {--},dyn.satellite.Rtrans[0][2] {--},dyn.satellite.Rtrans[1][0] {--},dyn.satellite.Rtrans[1][1] {--},dyn.satellite.Rtrans[1][2] {--},dyn.satellite.Rtrans[2][0] {--},dyn.satellite.Rtrans[2][1] {--},dyn.satellite.Rtrans[2][2] {--},dyn.satellite.vel[0] {m/s},dyn.satellite.vel[1] {m/s},dyn.satellite.vel[2] {m/s},dyn.satellite.force[0] {kg*m/s2},dyn.satellite.force[1] {kg*m/s2},dyn.satellite.force[2] {kg*m/s2},dyn.satellite.torque[0] {kg*m2/s2},dyn.satellite.torque[1] {kg*m2/s2},dyn.satellite.torque[2] {kg*m2/s2},dyn.satellite.main_engine.on {--},dyn.satellite.thruster_B1.on {--},dyn.satellite.thruster_B2.on {--},dyn.satellite.thruster_B3.on {--},dyn.satellite.thruster_B4.on {--},dyn.satellite.thruster_L1.on {--},dyn.satellite.thruster_L2.on {--},dyn.satellite.thruster_L3.on {--},dyn.satellite.thruster_L4.on {--},dyn.satellite.thruster_R1.on {--},dyn.satellite.thruster_R2.on {--},dyn.satellite.thruster_R3.on {--},dyn.satellite.thruster_R4.on {--},dyn.satellite.thruster_T1.on {--},dyn.satellite.thruster_T2.on {--},dyn.satellite.thruster_T3.on {--},dyn.satellite.thruster_T4.on {--}
              1212.6,   1536321.547870644,   6693450.049442778,                   0,-2.123020184131921e-15,                   0,                   1,                   1,                   0,2.123020184131921e-15,                   0,                   1,                   0,  -7425.269740092899,   1704.293305421608,                   0,  -1890.629998334789,  -8237.102104937023,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1212.7,   1535579.011445008,   6693620.437587461,                   0,-2.123158962009999e-15,                   0,                   1,                   1,                   0,2.123158962009999e-15,                   0,                   1,                   0,  -7425.458757403869,   1703.469584726106,                   0,  -1889.716217201558,  -8237.311788203737,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1212.8,    1534836.45612221,   6693790.743359025,                   0,-2.123297739888077e-15,                   0,                   1,                   1,                   0,2.123297739888077e-15,                   0,                   1,                   0,  -7425.647683335563,   1702.645843067346,                   0,  -1888.802412813078,  -8237.521370100339,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1212.9,   1534093.881911387,   6693960.966755375,                   0,-2.123436517766155e-15,                   0,                   1,                   1,                   0,2.123436517766155e-15,                   0,                   1,                   0,  -7425.836517885656,   1701.822080455465,                   0,  -1887.888585180598,  -8237.730850624253,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                1213,   1533351.288821679,   6694131.107774418,                   0,-2.123575295644233e-15,                   0,                   1,                   1,                   0,2.123575295644233e-15,                   0,                   1,                   0,  -7426.025261051825,     1700.9982969006,                   0,  -1886.974734315363,  -8237.940229772903,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1213.1,   1532608.676862223,   6694301.166414058,                   0,-2.123714073522311e-15,                   0,                   1,                   1,                   0,2.123714073522311e-15,                   0,                   1,                   0,  -7426.213912831745,    1700.17449241289,                   0,  -1886.060860228618,  -8238.149507543707,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1213.2,   1531866.046042159,   6694471.142672203,                   0,-2.123852851400389e-15,                   0,                   1,                   1,                   0,2.123852851400389e-15,                   0,                   1,                   0,  -7426.402473223096,   1699.350667002471,                   0,   -1885.14696293161,  -8238.358683934095,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1213.3,   1531123.396370625,   6694641.036546761,                   0,-2.123991629278467e-15,                   0,                   1,                   1,                   0,2.123991629278467e-15,                   0,                   1,                   0,  -7426.590942223558,   1698.526820679482,                   0,  -1884.233042435584,  -8238.567758941488,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1213.4,    1530380.72785676,   6694810.848035642,                   0,-2.124130407156545e-15,                   0,                   1,                   1,                   0,2.124130407156545e-15,                   0,                   1,                   0,  -7426.779319830811,   1697.702953454062,                   0,  -1883.319098751791,  -8238.776732563323,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1213.5,   1529638.040509705,   6694980.577136756,                   0,-2.124269185034623e-15,                   0,                   1,                   1,                   0,2.124269185034623e-15,                   0,                   1,                   0,  -7426.967606042536,   1696.879065336349,                   0,  -1882.405131891474,  -8238.985604797012,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1213.6,   1528895.334338598,   6695150.223848013,                   0,-2.124407962912701e-15,                   0,                   1,                   1,                   0,2.124407962912701e-15,                   0,                   1,                   0,  -7427.155800856417,   1696.055156336482,                   0,  -1881.491141865882,  -8239.194375639998,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1213.7,   1528152.609352581,   6695319.788167327,                   0,-2.124546740790779e-15,                   0,                   1,                   1,                   0,2.124546740790779e-15,                   0,                   1,                   0,  -7427.343904270138,   1695.231226464601,                   0,  -1880.577128686264,   -8239.40304508971,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1213.8,   1527409.865560791,    6695489.27009261,                   0,-2.124685518668857e-15,                   0,                   1,                   1,                   0,2.124685518668857e-15,                   0,                   1,                   0,  -7427.531916281382,   1694.407275730844,                   0,  -1879.663092363866,  -8239.611613143574,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1213.9,   1526667.102972371,   6695658.669621778,                   0,-2.124824296546935e-15,                   0,                   1,                   1,                   0,2.124824296546935e-15,                   0,                   1,                   0,  -7427.719836887839,   1693.583304145352,                   0,  -1878.749032909938,  -8239.820079799028,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                1214,   1525924.321596461,   6695827.986752745,                   0,-2.124963074425013e-15,                   0,                   1,                   1,                   0,2.124963074425013e-15,                   0,                   1,                   0,  -7427.907666087194,   1692.759311718265,                   0,  -1877.834950335727,  -8240.028445053507,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1214.1,   1525181.521442201,   6695997.221483427,                   0,-2.125101852303091e-15,                   0,                   1,                   1,                   0,2.125101852303091e-15,                   0,                   1,                   0,  -7428.095403877136,   1691.935298459722,                   0,  -1876.920844652482,   -8240.23670890444,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1214.2,   1524438.702518732,   6696166.373811742,                   0,-2.125240630181169e-15,                   0,                   1,                   1,                   0,2.125240630181169e-15,                   0,                   1,                   0,  -7428.283050255354,   1691.111264379864,                   0,  -1876.006715871455,  -8240.444871349275,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1214.3,   1523695.864835197,   6696335.443735609,                   0,-2.125379408059248e-15,                   0,                   1,                   1,                   0,2.125379408059248e-15,                   0,                   1,                   0,  -7428.470605219541,   1690.287209488832,                   0,  -1875.092564003892,  -8240.652932385447,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1214.4,   1522953.008400735,   6696504.431252946,                   0,-2.125518185937326e-15,                   0,                   1,                   1,                   0,2.125518185937326e-15,                   0,                   1,                   0,  -7428.658068767386,   1689.463133796767,                   0,  -1874.178389061044,  -8240.860892010387,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1214.5,    1522210.13322449,   6696673.336361675,                   0,-2.125656963815404e-15,                   0,                   1,                   1,                   0,2.125656963815404e-15,                   0,                   1,                   0,  -7428.845440896584,    1688.63903731381,                   0,  -1873.264191054162,  -8241.068750221548,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1214.6,   1521467.239315603,   6696842.159059715,                   0,-2.125795741693482e-15,                   0,                   1,                   1,                   0,2.125795741693482e-15,                   0,                   1,                   0,  -7429.032721604828,   1687.814920050103,                   0,  -1872.349969994494,   -8241.27650701636,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1214.7,   1520724.326683217,   6697010.899344992,                   0,-2.12593451957156e-15,                   0,                   1,                   1,                   0,2.12593451957156e-15,                   0,                   1,                   0,  -7429.219910889814,   1686.990782015788,                   0,  -1871.435725893294,  -8241.484162392278,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1214.8,   1519981.395336473,   6697179.557215427,                   0,-2.126073297449638e-15,                   0,                   1,                   1,                   0,2.126073297449638e-15,                   0,                   1,                   0,  -7429.407008749238,   1686.166623221005,                   0,  -1870.521458761808,  -8241.691716346735,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1214.9,   1519238.445284514,   6697348.132668945,                   0,-2.126212075327716e-15,                   0,                   1,                   1,                   0,2.126212075327716e-15,                   0,                   1,                   0,  -7429.594015180798,   1685.342443675899,                   0,  -1869.607168611293,  -8241.899168877188,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                1215,   1518495.476536484,   6697516.625703471,                   0,-2.126350853205794e-15,                   0,                   1,                   1,                   0,2.126350853205794e-15,                   0,                   1,                   0,  -7429.780930182194,   1684.518243390611,                   0,  -1868.692855452995,  -8242.106519981075,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1215.1,   1517752.489101526,   6697685.036316932,                   0,-2.126489631083872e-15,                   0,                   1,                   1,                   0,2.126489631083872e-15,                   0,                   1,                   0,  -7429.967753751122,   1683.694022375284,                   0,   -1867.77851929817,  -8242.313769655852,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1215.2,   1517009.482988782,   6697853.364507255,                   0,-2.12662840896195e-15,                   0,                   1,                   1,                   0,2.12662840896195e-15,                   0,                   1,                   0,  -7430.154485885287,   1682.869780640061,                   0,  -1866.864160158067,  -8242.520917898957,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1215.3,   1516266.458207397,   6698021.610272369,                   0,-2.126767186840028e-15,                   0,                   1,                   1,                   0,2.126767186840028e-15,                   0,                   1,                   0,  -7430.341126582388,   1682.045518195085,                   0,   -1865.94977804394,  -8242.727964707854,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1215.4,   1515523.414766514,   6698189.773610204,                   0,-2.126905964718106e-15,                   0,                   1,                   1,                   0,2.126905964718106e-15,                   0,                   1,                   0,  -7430.527675840129,   1681.221235050501,                   0,  -1865.035372967041,  -8242.934910079986,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1215.5,   1514780.352675277,    6698357.85451869,                   0,-2.127044742596184e-15,                   0,                   1,                   1,                   0,2.127044742596184e-15,                   0,                   1,                   0,  -7430.714133656216,   1680.396931216451,                   0,  -1864.120944938624,  -8243.141754012817,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1215.6,    1514037.27194283,   6698525.852995758,                   0,-2.127183520474262e-15,                   0,                   1,                   1,                   0,2.127183520474262e-15,                   0,                   1,                   0,  -7430.900500028352,    1679.57260670308,                   0,   -1863.20649396994,  -8243.348496503786,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1215.7,   1513294.172578319,   6698693.769039341,                   0,-2.12732229835234e-15,                   0,                   1,                   1,                   0,2.12732229835234e-15,                   0,                   1,                   0,  -7431.086774954246,   1678.748261520532,                   0,  -1862.292020072244,  -8243.555137550364,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1215.8,   1512551.054590888,   6698861.602647373,                   0,-2.127461076230418e-15,                   0,                   1,                   1,                   0,2.127461076230418e-15,                   0,                   1,                   0,  -7431.272958431602,   1677.923895678951,                   0,   -1861.37752325679,  -8243.761677149998,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1215.9,   1511807.917989681,   6699029.353817789,                   0,-2.127599854108496e-15,                   0,                   1,                   1,                   0,2.127599854108496e-15,                   0,                   1,                   0,  -7431.459050458133,   1677.099509188483,                   0,  -1860.463003534831,  -8243.968115300151,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                1216,   1511064.762783845,   6699197.022548523,                   0,-2.127738631986574e-15,                   0,                   1,                   1,                   0,2.127738631986574e-15,                   0,                   1,                   0,  -7431.645051031546,   1676.275102059273,                   0,  -1859.548460917621,   -8244.17445199828,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1216.1,   1510321.588982523,   6699364.608837512,                   0,-2.127877409864652e-15,                   0,                   1,                   1,                   0,2.127877409864652e-15,                   0,                   1,                   0,  -7431.830960149554,   1675.450674301465,                   0,  -1858.633895416415,  -8244.380687241844,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1216.2,   1509578.396594863,   6699532.112682696,                   0,-2.12801618774273e-15,                   0,                   1,                   1,                   0,2.12801618774273e-15,                   0,                   1,                   0,  -7432.016777809867,   1674.626225925206,                   0,  -1857.719307042468,  -8244.586821028308,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1216.3,    1508835.18563001,    6699699.53408201,                   0,-2.128154965620808e-15,                   0,                   1,                   1,                   0,2.128154965620808e-15,                   0,                   1,                   0,    -7432.2025040102,   1673.801756940641,                   0,  -1856.804695807035,  -8244.792853355137,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1216.4,    1508091.95609711,   6699866.873033397,                   0,-2.128293743498886e-15,                   0,                   1,                   1,                   0,2.128293743498886e-15,                   0,                   1,                   0,  -7432.388138748266,   1672.977267357917,                   0,  -1855.890061721372,  -8244.998784219795,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1216.5,    1507348.70800531,   6700034.129534796,                   0,-2.128432521376964e-15,                   0,                   1,                   1,                   0,2.128432521376964e-15,                   0,                   1,                   0,  -7432.573682021782,   1672.152757187179,                   0,  -1854.975404796734,  -8245.204613619742,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1216.6,   1506605.441363755,   6700201.303584148,                   0,-2.128571299255042e-15,                   0,                   1,                   1,                   0,2.128571299255042e-15,                   0,                   1,                   0,  -7432.759133828464,   1671.328226438575,                   0,  -1854.060725044377,  -8245.410341552453,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1216.7,   1505862.156181593,   6700368.395179397,                   0,-2.12871007713312e-15,                   0,                   1,                   1,                   0,2.12871007713312e-15,                   0,                   1,                   0,  -7432.944494166029,   1670.503675122251,                   0,  -1853.146022475557,  -8245.615968015392,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1216.8,   1505118.852467971,   6700535.404318487,                   0,-2.128848855011198e-15,                   0,                   1,                   1,                   0,2.128848855011198e-15,                   0,                   1,                   0,  -7433.129763032198,   1669.679103248355,                   0,  -1852.231297101531,  -8245.821493006028,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1216.9,   1504375.530232036,   6700702.330999362,                   0,-2.128987632889276e-15,                   0,                   1,                   1,                   0,2.128987632889276e-15,                   0,                   1,                   0,  -7433.314940424689,   1668.854510827032,                   0,  -1851.316548933556,  -8246.026916521834,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                1217,   1503632.189482935,   6700869.175219968,                   0,-2.129126410767354e-15,                   0,                   1,                   1,                   0,2.129126410767354e-15,                   0,                   1,                   0,  -7433.500026341225,   1668.029897868432,                   0,  -1850.401777982888,  -8246.232238560278,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1217.1,   1502888.830229817,   6701035.936978252,                   0,-2.129265188645432e-15,                   0,                   1,                   1,                   0,2.129265188645432e-15,                   0,                   1,                   0,  -7433.685020779527,   1667.205264382703,                   0,  -1849.486984260787,  -8246.437459118843,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1217.2,   1502145.452481829,   6701202.616272161,                   0,-2.12940396652351e-15,                   0,                   1,                   1,                   0,2.12940396652351e-15,                   0,                   1,                   0,  -7433.869923737318,   1666.380610379992,                   0,  -1848.572167778506,  -8246.642578194989,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1217.3,   1501402.056248119,   6701369.213099645,                   0,-2.129542744401588e-15,                   0,                   1,                   1,                   0,2.129542744401588e-15,                   0,                   1,                   0,  -7434.054735212324,   1665.555935870447,                   0,  -1847.657328547308,  -8246.847595786203,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1217.4,   1500658.641537836,   6701535.727458652,                   0,-2.129681522279666e-15,                   0,                   1,                   1,                   0,2.129681522279666e-15,                   0,                   1,                   0,   -7434.23945520227,   1664.731240864217,                   0,  -1846.742466578447,  -8247.052511889953,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1217.5,   1499915.208360128,   6701702.159347135,                   0,-2.129820300157744e-15,                   0,                   1,                   1,                   0,2.129820300157744e-15,                   0,                   1,                   0,  -7434.424083704881,   1663.906525371452,                   0,  -1845.827581883184,  -8247.257326503728,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1217.6,   1499171.756724145,   6701868.508763044,                   0,-2.129959078035822e-15,                   0,                   1,                   1,                   0,2.129959078035822e-15,                   0,                   1,                   0,  -7434.608620717889,   1663.081789402299,                   0,  -1844.912674472778,  -8247.462039625003,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1217.7,   1498428.286639034,   6702034.775704334,                   0,-2.1300978559139e-15,                   0,                   1,                   1,                   0, 2.1300978559139e-15,                   0,                   1,                   0,  -7434.793066239019,    1662.25703296691,                   0,  -1843.997744358486,  -8247.666651251255,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1217.8,   1497684.798113947,   6702200.960168956,                   0,-2.130236633791978e-15,                   0,                   1,                   1,                   0,2.130236633791978e-15,                   0,                   1,                   0,  -7434.977420266004,   1661.432256075432,                   0,  -1843.082791551569,  -8247.871161379968,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1217.9,   1496941.291158031,   6702367.062154867,                   0,-2.130375411670056e-15,                   0,                   1,                   1,                   0,2.130375411670056e-15,                   0,                   1,                   0,  -7435.161682796574,   1660.607458738017,                   0,  -1842.167816063286,  -8248.075570008632,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                1218,   1496197.765780437,   6702533.081660022,                   0,-2.130514189548134e-15,                   0,                   1,                   1,                   0,2.130514189548134e-15,                   0,                   1,                   0,  -7435.345853828461,   1659.782640964814,                   0,  -1841.252817904897,  -8248.279877134721,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1218.1,   1495454.221990315,   6702699.018682378,                   0,-2.130652967426212e-15,                   0,                   1,                   1,                   0,2.130652967426212e-15,                   0,                   1,                   0,  -7435.529933359399,   1658.957802765973,                   0,  -1840.337797087663,  -8248.484082755727,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1218.2,   1494710.659796816,   6702864.873219894,                   0,-2.13079174530429e-15,                   0,                   1,                   1,                   0,2.13079174530429e-15,                   0,                   1,                   0,  -7435.713921387124,   1658.132944151646,                   0,  -1839.422753622843,  -8248.688186869138,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1218.3,   1493967.079209088,   6703030.645270528,                   0,-2.130930523182368e-15,                   0,                   1,                   1,                   0,2.130930523182368e-15,                   0,                   1,                   0,  -7435.897817909369,   1657.308065131983,                   0,  -1838.507687521699,  -8248.892189472437,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1218.4,   1493223.480236284,   6703196.334832241,                   0,-2.131069301060446e-15,                   0,                   1,                   1,                   0,2.131069301060446e-15,                   0,                   1,                   0,  -7436.081622923874,   1656.483165717135,                   0,   -1837.59259879549,  -8249.096090563115,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1218.5,   1492479.862887554,   6703361.941902992,                   0,-2.131208078938524e-15,                   0,                   1,                   1,                   0,2.131208078938524e-15,                   0,                   1,                   0,  -7436.265336428374,   1655.658245917254,                   0,  -1836.677487455479,  -8249.299890138665,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1218.6,   1491736.227172049,   6703527.466480745,                   0,-2.131346856816602e-15,                   0,                   1,                   1,                   0,2.131346856816602e-15,                   0,                   1,                   0,  -7436.448958420611,   1654.833305742492,                   0,  -1835.762353512928,  -8249.503588196578,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1218.7,    1490992.57309892,   6703692.908563462,                   0,-2.13148563469468e-15,                   0,                   1,                   1,                   0,2.13148563469468e-15,                   0,                   1,                   0,  -7436.632488898324,   1654.008345202999,                   0,  -1834.847196979096,  -8249.707184734347,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1218.8,    1490248.90067732,   6703858.268149108,                   0,-2.131624412572758e-15,                   0,                   1,                   1,                   0,2.131624412572758e-15,                   0,                   1,                   0,  -7436.815927859254,   1653.183364308929,                   0,  -1833.932017865249,  -8249.910679749466,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1218.9,   1489505.209916399,   6704023.545235646,                   0,-2.131763190450836e-15,                   0,                   1,                   1,                   0,2.131763190450836e-15,                   0,                   1,                   0,  -7436.999275301145,   1652.358363070433,                   0,  -1833.016816182646,  -8250.114073239432,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                1219,    1488761.50082531,   6704188.739821044,                   0,-2.131901968328914e-15,                   0,                   1,                   1,                   0,2.131901968328914e-15,                   0,                   1,                   0,  -7437.182531221739,   1651.533341497665,                   0,  -1832.101591942552,  -8250.317365201743,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1219.1,   1488017.773413206,   6704353.851903268,                   0,-2.132040746206992e-15,                   0,                   1,                   1,                   0,2.132040746206992e-15,                   0,                   1,                   0,  -7437.365695618782,   1650.708299600777,                   0,  -1831.186345156229,  -8250.520555633893,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1219.2,   1487274.027689237,   6704518.881480287,                   0,-2.13217952408507e-15,                   0,                   1,                   1,                   0,2.13217952408507e-15,                   0,                   1,                   0,  -7437.548768490018,   1649.883237389922,                   0,  -1830.271075834941,  -8250.723644533387,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1219.3,   1486530.263662559,    6704683.82855007,                   0,-2.132318301963148e-15,                   0,                   1,                   1,                   0,2.132318301963148e-15,                   0,                   1,                   0,  -7437.731749833198,   1649.058154875255,                   0,   -1829.35578398995,  -8250.926631897724,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1219.4,   1485786.481342322,   6704848.693110586,                   0,-2.132457079841226e-15,                   0,                   1,                   1,                   0,2.132457079841226e-15,                   0,                   1,                   0,  -7437.914639646066,   1648.233052066927,                   0,   -1828.44046963252,  -8251.129517724401,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1219.5,    1485042.68073768,   6705013.475159807,                   0,-2.132595857719304e-15,                   0,                   1,                   1,                   0,2.132595857719304e-15,                   0,                   1,                   0,  -7438.097437926374,   1647.407928975095,                   0,  -1827.525132773915,  -8251.332302010922,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1219.6,   1484298.861857787,   6705178.174695705,                   0,-2.132734635597382e-15,                   0,                   1,                   1,                   0,2.132734635597382e-15,                   0,                   1,                   0,  -7438.280144671871,    1646.58278560991,                   0,  -1826.609773425402,  -8251.534984754804,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1219.7,   1483555.024711797,   6705342.791716253,                   0,-2.13287341347546e-15,                   0,                   1,                   1,                   0,2.13287341347546e-15,                   0,                   1,                   0,   -7438.46275988031,   1645.757621981528,                   0,  -1825.694391598243,  -8251.737565953537,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1219.8,   1482811.169308863,   6705507.326219426,                   0,-2.133012191353539e-15,                   0,                   1,                   1,                   0,2.133012191353539e-15,                   0,                   1,                   0,  -7438.645283549442,   1644.932438100104,                   0,  -1824.778987303702,  -8251.940045604635,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1219.9,   1482067.295658139,   6705671.778203199,                   0,-2.133150969231617e-15,                   0,                   1,                   1,                   0,2.133150969231617e-15,                   0,                   1,                   0,  -7438.827715677022,   1644.107233975792,                   0,  -1823.863560553048,  -8252.142423705613,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                1220,   1481323.403768779,   6705836.147665547,                   0,-2.133289747109695e-15,                   0,                   1,                   1,                   0,2.133289747109695e-15,                   0,                   1,                   0,  -7439.010056260805,   1643.282009618748,                   0,  -1822.948111357542,  -8252.344700253961,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1220.1,   1480579.493649938,   6706000.434604448,                   0,-2.133428524987773e-15,                   0,                   1,                   1,                   0,2.133428524987773e-15,                   0,                   1,                   0,  -7439.192305298546,   1642.456765039127,                   0,  -1822.032639728453,  -8252.546875247212,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1220.2,   1479835.565310771,   6706164.639017881,                   0,-2.133567302865851e-15,                   0,                   1,                   1,                   0,2.133567302865851e-15,                   0,                   1,                   0,  -7439.374462788002,   1641.631500247084,                   0,  -1821.117145677046,  -8252.748948682865,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
